category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Strong,1999-08-15,1999-05-22,1999-05-13,95,0,59,0,36,6435,6350,6341,239.13651824859056,2285.189948922023,110.79019107203325,3.675752161686603,26.399999409914,2.2758064007446386,2.5172265078799008,24.054631041284456,1.16621253760035,0.4925061582750922,1.2051379302467582,0.47087474382531436,94,0.03183586060258895,0.21286968613143573,729981,729896,729887
Moderate,1999-12-18,1999-12-16,1999-12-16,3,0,3,0,0,6560,6558,6558,4.800077850624575,68.5099984686821,1.0536773958032413,1.6690474754224525,22.8799994885921,0.4358709579994091,1.6000259502081917,22.836666156227366,0.35122579860108044,0.05773832645164445,0.03681786923433019,0.07027242801613978,94,0.2037180200445988,1.7042862478226972,730106,730104,730104
Strong,2000-05-19,2000-05-04,2000-04-21,29,0,26,0,1,6713,6698,6685,57.93498315364353,729.9699836838989,18.770838290116362,2.786686154721508,26.0099994186312,1.3985806139005845,1.9977580397808112,25.171378747720652,0.6472702858660815,0.48237742532769023,0.4573817750535018,0.46487070525062707,94,0.0745228639213843,0.10514687206352018,730259,730244,730231
Moderate,2000-11-17,2000-11-14,2000-11-13,5,0,5,0,0,6895,6892,6891,6.554943424088975,108.5599975734949,1.3941935172244406,1.5185701251260326,21.8899995107204,0.48187095697131,1.310988684817795,21.71199951469898,0.27883870344488815,0.16449041609376683,0.14260434457236906,0.16123916247692766,94,0.1551988641346129,0.23505938631569853,730441,730438,730437
Moderate,2001-09-28,2001-09-27,2001-09-25,4,0,4,0,0,7210,7209,7207,4.710220280393205,83.7099981289356,0.6249677279662968,1.200111943316692,20.949999531731,0.18354838299414666,1.1775550700983013,20.9274995322339,0.1562419319915742,0.033271965203084834,0.033447719653049456,0.04175263704757356,94,0.227466448305929,0.06219514657038161,730756,730755,730753
Moderate,2003-03-10,2003-03-07,2003-03-07,4,0,4,0,0,7738,7735,7735,6.083908155136431,99.5499977748841,0.8614193355845501,1.5649941887822152,24.9199994429946,0.2532903169191876,1.5209770387841077,24.887499443721026,0.21535483389613752,0.04325504865723901,0.03960744790907576,0.04123090390727144,94,0.05815947363370709,0.6003119034041298,731284,731281,731281
Moderate,2004-05-08,2004-05-05,2004-05-04,5,0,5,0,0,8163,8160,8159,8.197706206174256,124.0699972268194,1.2552257783951575,1.7806780016099317,24.9799994416535,0.3899354751552444,1.6395412412348513,24.81399944536388,0.2510451556790315,0.1621394205513393,0.1946894920265789,0.15974609778736326,94,0.1938349095317002,0.22372996330397635,731709,731706,731705
Moderate,2005-08-04,2005-07-25,2005-07-22,14,0,14,0,0,8616,8606,8603,24.052696520942508,313.0899930018932,6.354838567635738,2.514708021637837,23.269999479875,1.1985806183709613,1.7180497514958935,22.363570928706658,0.4539170405454099,0.37495301500844525,0.4526210414555526,0.3451732936207097,94,0.13249359662891333,0.3663937153889495,732162,732152,732149
Moderate,2006-03-08,2006-03-07,2006-03-05,4,0,4,0,0,8832,8831,8829,6.761906007217359,100.15999776124951,1.5054838373175699,1.8849941816296152,25.239999435842,0.5732903097665876,1.6904765018043397,25.03999944031238,0.37637095932939246,0.12048784633206687,0.12429802616827258,0.12200568089723389,94,0.29146212210286154,0.5692792905725064,732378,732377,732375
Moderate,2006-06-21,2006-06-20,2006-06-18,4,0,4,0,0,8937,8936,8934,7.159450653090261,94.23999789357181,1.5263870626567666,1.985229672146648,23.7399994693696,0.5742580516804203,1.7898626632725652,23.559999473392953,0.38159676566419165,0.17610720132854546,0.16718253123617097,0.17402277007529632,94,0.534697105854157,0.23857228650076437,732483,732482,732480
Moderate,2007-08-05,2007-08-04,2007-07-27,10,0,10,0,0,9347,9346,9338,15.004035032979804,220.5399950705468,2.7907741311696235,1.756489785674951,22.2099995035678,0.589483857791727,1.5004035032979803,22.05399950705468,0.2790774131169623,0.16047784723427624,0.15232858878981062,0.18088697937475745,94,0.309680374605976,0.06035655716342201,732893,732892,732884
Strong,2007-08-24,2007-08-17,2007-08-13,12,0,11,0,1,9366,9359,9355,17.610005826949138,259.5699941981584,5.5580643918966,2.121300938988817,22.3099995013326,1.1121935235275977,1.4675004855790947,21.63083284984653,0.46317203265805,0.3066517241402402,0.3221143186053029,0.3062647747236751,94,0.15446185856947992,0.24521016069702817,732912,732905,732901
Moderate,2007-09-24,2007-09-21,2007-09-16,9,0,9,0,0,9397,9394,9389,12.392641685146309,190.3199957460165,2.8832902581340996,1.6373482260878944,21.3999995216727,0.5781290193358544,1.3769601872384787,21.146666194001835,0.3203655842371222,0.1862489437415248,0.17575234709114812,0.18746840683823113,94,0.19649261344963012,0.19646445357139572,732943,732940,732935
Moderate,2007-10-02,2007-10-02,2007-09-30,3,0,3,0,0,9405,9405,9403,3.6566550324591596,62.91999859362839,0.6994838553330567,1.3533235279131013,21.1099995281547,0.3736774110024683,1.2188850108197198,20.973332864542797,0.23316128511101888,0.1389791641277259,0.14055445447374654,0.1440522765719787,94,0.5034097461459126,0.15212831793618803,732951,732951,732949
Moderate,2007-10-26,2007-10-24,2007-10-22,5,0,5,0,0,9429,9427,9425,7.118370941931762,106.6299976166338,2.2120644666856073,1.658437712864334,21.5599995180964,0.6781935332282529,1.4236741883863524,21.32599952332676,0.44241289333712147,0.20125095733068002,0.1979494840819958,0.20377923818364319,94,0.3101892759246098,0.21604993740851128,732975,732973,732971
Moderate,2008-02-14,2008-02-14,2008-02-11,4,0,4,0,0,9540,9540,9537,7.220317975998942,98.7699977923185,1.440580612961874,1.939065094843908,24.8699994441122,0.49335482768236716,1.8050794939997354,24.692499448079626,0.3601451532404685,0.13764801689635628,0.16917076792593205,0.1371340364621813,94,0.6281755835776401,0.16218493753343768,733086,733086,733083
Severe,2008-04-28,2008-04-14,2008-03-26,34,0,19,4,9,9614,9600,9581,76.94745762426508,871.8399805128572,35.85903145655297,3.793311920900205,27.1899993922561,2.582580587436084,2.263160518360738,25.64235236802521,1.0546773957809696,0.8305699467486157,0.8449645081223127,0.825217884559683,94,0.17316626290273593,0.13214205830868928,733160,733146,733127
Moderate,2008-05-13,2008-05-10,2008-05-06,8,0,8,0,0,9629,9626,9622,14.290219177611615,198.9899955522268,3.262064443216122,2.044158845271852,25.1199994385242,0.6701935334070619,1.7862773972014518,24.87374944402835,0.40775805540201526,0.19428271123430269,0.1530471706791227,0.20091769950086688,94,0.11386055527450775,0.14804535743422895,733175,733172,733168
Moderate,2008-07-10,2008-07-06,2008-07-03,8,0,8,0,0,9687,9683,9680,14.577231523458131,184.9199958667159,2.5593547815037248,1.9522438024494555,23.2599994800985,0.4418064417377856,1.8221539404322664,23.11499948333949,0.3199193476879656,0.09198032866097386,0.14239030547632575,0.0846411255075952,94,0.09139992094056382,0.08829569060365726,733233,733229,733226
Moderate,2008-09-08,2008-09-03,2008-08-30,10,0,10,0,0,9747,9742,9738,12.81821085718573,212.11999525874862,2.878838645330429,1.723002716308855,21.6599995158613,0.7342580481042091,1.281821085718573,21.211999525874862,0.28788386453304293,0.24750826688972824,0.25498234663122044,0.2513668464492102,94,0.14010833161543604,0.17686453587319623,733293,733288,733284
Strong,2008-10-04,2008-09-29,2008-09-26,9,0,8,0,1,9773,9768,9765,15.30083232484418,193.0899956841022,6.341032116331462,2.0685070185479972,21.819999512285,1.0681290083835293,1.7000924805382422,21.454443964900246,0.7045591240368291,0.2352853100436414,0.23276650208211422,0.23229091442752664,94,0.18453890671114045,0.24374617017486802,733319,733314,733311
Moderate,2008-10-27,2008-10-26,2008-10-19,9,0,8,0,0,9796,9795,9788,11.719979299044258,190.7499957364055,2.9049676770047093,1.570564258861257,21.4999995194376,0.5774193419324369,1.3022199221160287,21.194443970711724,0.32277418633385657,0.22687621592601462,0.22818661984172803,0.22645555760745764,94,0.4622124367199163,0.07957824402241181,733342,733341,733334
